"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"104",0.235931019428072,0.0584588517790875,0.201353416284654,0.0185112420868806,0.00109146474568871,0.0863566906788911,0.000567561667758132,0.0254529578694608,0.000960488976206069,0.0596376337044313,0.196900240122244,0.0122244051517136,0.0543986029251255,0.0124863566906789,0.0356690678891072
"105",0.502619692863595,0.0104787714543812,0.0879855465221319,0.015356820234869,0.0034327009936766,0.0928635953026197,0.0039747064137308,0.00668473351400181,0.0039747064137308,0.0104787714543812,0.0755194218608853,0.00505871725383921,0.0435411020776874,0.0695573622402891,0.0684733514001807
"106",0.371798218895948,0.0640791343950338,0.0789603457778551,0.0201316972703275,0.0003771067212021,0.0961041974878891,0.000290082093232385,0.0015084268848084,0.000638180605111247,0.0222202883416007,0.174339338032663,0.00168247614074783,0.0932323847648885,0.0331853914657848,0.0414527311229078
"107",0.548554753232368,0.0292244445864485,0.107695912411869,0.0190001491043091,0.000340809849404648,0.0699299209747162,0.00110763201056511,0.00641148529192494,0.00085202462351162,0.0450721025837647,0.0914648433339724,0.00864804992864294,0.0225147506762945,0.0216840266683707,0.0274990947238375
"108",0.57575390382021,0.00739968817907892,0.0923668500432187,0.0106229147985685,0.000929000153486982,0.0846601879003789,0.000662417500747239,0.00427340070604012,0.000565478354296424,0.0174813594099637,0.0763234213056087,0.00870836665616492,0.0436549289516839,0.0290898221974489,0.0475082600231038
"109",0.349863844874536,0.602289964727598,0.0032987919659338,0.00165396494690864,0.00017362062978599,0.0161010289306797,0.000118793062485151,0.000420344682639765,9.13792788347314e-05,0.00228448197086829,0.0117696511139134,0.000584827384542281,0.00307948169673045,0.00332620574958422,0.00494361898495897
"110",0.212962962962963,0.0188792688792689,0.0874218374218374,0.047017797017797,0.00228475228475228,0.0574795574795575,0.00372775372775373,0.00913900913900914,0.00408850408850409,0.0141895141895142,0.343915343915344,0.00444925444925445,0.148388648388648,0.0109427609427609,0.0351130351130351
"111",0.946520337949656,0.00217751066980228,0.00322271579130738,0.0108004529222193,0.000871004267920913,0.00322271579130738,0.000871004267920913,0.00348401707168365,0.00113230554829719,0.00635833115582266,0.00583572859507012,0.00165490810904973,0.00975524780071422,0.0029614145109311,0.00113230554829719
"112",0.148035744393863,0.0109593660428258,0.129573427752487,0.374894621480357,0.000843028157140449,0.0177878941156635,0.00134884505142472,0.00362502107570393,0.00109593660428258,0.0127297251728208,0.205445961895127,0.00261338728713539,0.0337211262856179,0.0453549148541561,0.0119709998313944
"113",0.0903508771929825,0.0535087719298246,0.0219298245614035,0.100877192982456,0.0219298245614035,0.16140350877193,0.0087719298245614,0.0587719298245614,0.0140350877192982,0.0429824561403509,0.150877192982456,0.0298245614035088,0.087719298245614,0.145614035087719,0.0114035087719298
"114",0.000773254965714167,0.00236144980095458,6.66958460993351e-05,0.0235644761249713,0.29108464119719,0.00109527084766252,0.300038558536026,0.0108370328685467,0.304768752996102,2.91794326684591e-05,6.66958460993351e-05,0.0630973967777569,8.23276850288668e-05,6.04431105275225e-05,0.0020738239646512
